application_id,student_id,company_id,application_date,status,round_cleared,interview_score,package_offered_lpa,offer_date,joining_date
APP006187,STU02084,CMP0044,2024-12-24,Rejected,0,,,,
APP006188,STU02084,CMP0126,2025-02-11,Selected,0,44.8,20.6,2025-04-23,
APP006189,STU02085,CMP0094,2025-03-17,Rejected,0,,,,
APP006190,STU02085,CMP0112,2025-03-06,Shortlisted,3,,,,
APP006191,STU02085,CMP0039,2024-10-01,Interview Scheduled,4,,,,
APP006192,STU02085,CMP0042,2025-01-08,Selected,0,60.4,10.3,2025-03-13,
APP006193,STU02086,CMP0031,2025-04-18,Shortlisted,4,,,,
APP006194,STU02086,CMP0071,2024-09-20,Interview Scheduled,3,,,,
APP006195,STU02086,CMP0104,2025-04-13,Selected,2,71.5,26.7,2025-06-17,
APP006196,STU02087,CMP0110,2025-02-26,Interviewed,4,76.7,,,
APP006197,STU02087,CMP0006,2024-09-26,Selected,3,83.9,10.4,2024-12-12,
APP006198,STU02088,CMP0026,2024-11-17,Selected,4,88.8,23.0,2025-01-28,
APP006199,STU02088,CMP0078,2025-03-25,Rejected,0,,,,
APP006200,STU02088,CMP0092,2025-01-14,Shortlisted,0,,,,
APP006201,STU02089,CMP0073,2025-03-08,Rejected,0,,,,
APP006202,STU02089,CMP0107,2025-03-27,Selected,3,55.9,36.4,2025-06-06,
APP006203,STU02090,CMP0057,2025-04-22,Rejected,0,,,,
APP006204,STU02090,CMP0121,2025-01-03,Selected,4,77.0,4.4,2025-02-03,
APP006205,STU02090,CMP0146,2025-01-20,Interview Scheduled,2,,,,
APP006206,STU02091,CMP0045,2024-12-23,Interview Scheduled,4,,,,
APP006207,STU02091,CMP0032,2025-04-01,Offer Declined,2,73.8,,,
APP006208,STU02091,CMP0061,2024-11-06,Selected,2,51.9,14.4,2025-01-30,
APP006209,STU02092,CMP0022,2024-10-31,Interview Scheduled,1,,,,
APP006210,STU02092,CMP0045,2025-01-02,Shortlisted,3,,,,
APP006211,STU02092,CMP0088,2024-10-07,Shortlisted,4,,,,
APP006212,STU02093,CMP0140,2025-01-13,Interviewed,4,91.9,,,
APP006213,STU02093,CMP0032,2025-05-23,Selected,0,53.1,5.1,2025-08-15,
APP006214,STU02093,CMP0020,2024-10-20,Offer Accepted,1,87.0,11.4,2024-12-10,2025-04-03
APP006215,STU02094,CMP0106,2024-09-22,Selected,0,68.0,35.4,2024-11-15,
APP006216,STU02095,CMP0065,2024-10-11,Selected,0,90.6,18.8,2024-12-30,
APP006217,STU02095,CMP0055,2024-08-29,Shortlisted,2,,,,
APP006218,STU02096,CMP0142,2025-01-08,Selected,3,71.9,34.2,2025-03-09,
APP006219,STU02096,CMP0104,2024-08-04,Interview Scheduled,3,,,,
APP006220,STU02096,CMP0083,2024-09-09,Shortlisted,0,,,,
APP006221,STU02096,CMP0127,2025-01-22,Shortlisted,0,,,,
APP006222,STU02096,CMP0138,2024-11-25,Selected,1,51.9,13.1,2025-01-31,
APP006223,STU02096,CMP0046,2024-10-20,Interviewed,3,89.2,,,
APP006224,STU02097,CMP0095,2024-09-01,Interviewed,3,88.1,,,
APP006225,STU02097,CMP0084,2025-03-02,Selected,0,68.9,37.3,2025-05-21,
APP006226,STU02097,CMP0111,2024-12-20,Selected,3,41.8,14.0,2025-03-09,
APP006227,STU02098,CMP0125,2025-05-25,Selected,2,93.6,11.1,2025-06-25,
APP006228,STU02098,CMP0094,2024-11-12,Offer Accepted,1,75.9,15.5,2025-01-17,2025-02-15
APP006229,STU02099,CMP0087,2025-05-14,Shortlisted,1,,,,
APP006230,STU02099,CMP0076,2024-09-28,Shortlisted,0,,,,
APP006231,STU02099,CMP0022,2024-10-07,Offer Accepted,2,65.4,3.4,2024-11-20,2025-02-11
APP006232,STU02100,CMP0135,2024-09-21,Interviewed,4,40.7,,,
APP006233,STU02100,CMP0014,2024-12-21,Interview Scheduled,0,,,,
APP006234,STU02100,CMP0065,2025-02-18,Shortlisted,0,,,,
APP006235,STU02100,CMP0017,2024-10-10,Interviewed,3,71.4,,,
APP006236,STU02100,CMP0011,2025-03-29,Offer Accepted,1,92.2,30.8,2025-05-29,2025-09-06
APP006237,STU02100,CMP0036,2024-10-05,Rejected,0,,,,
APP006238,STU02101,CMP0139,2024-09-28,Interviewed,0,96.7,,,
APP006239,STU02101,CMP0056,2024-10-02,Rejected,0,,,,
APP006240,STU02102,CMP0060,2024-09-16,Offer Accepted,4,47.3,37.9,2024-10-31,2025-02-17
APP006241,STU02102,CMP0132,2025-05-09,Offer Declined,1,51.3,,,
APP006242,STU02102,CMP0120,2025-04-01,Interviewed,3,88.1,,,
APP006243,STU02103,CMP0062,2024-11-08,Applied,0,,,,
APP006244,STU02103,CMP0015,2024-09-30,Interviewed,3,94.1,,,
APP006245,STU02103,CMP0102,2025-03-04,Shortlisted,0,,,,
APP006246,STU02104,CMP0079,2025-01-27,Interviewed,1,71.5,,,
APP006247,STU02104,CMP0115,2024-10-19,Rejected,0,,,,
APP006248,STU02104,CMP0120,2025-01-24,Rejected,0,,,,
APP006249,STU02104,CMP0061,2025-03-27,Shortlisted,2,,,,
APP006250,STU02104,CMP0034,2024-08-03,Rejected,0,,,,
APP006251,STU02105,CMP0011,2025-03-29,Selected,0,78.2,31.7,2025-06-24,
APP006252,STU02105,CMP0146,2024-09-05,Selected,4,85.8,31.2,2024-10-27,
APP006253,STU02106,CMP0142,2025-01-08,Shortlisted,2,,,,
APP006254,STU02106,CMP0056,2025-04-07,Interviewed,2,92.1,,,
APP006255,STU02106,CMP0066,2025-04-29,Shortlisted,1,,,,
APP006256,STU02106,CMP0092,2024-09-22,Rejected,0,,,,
APP006257,STU02107,CMP0073,2025-02-28,Offer Declined,3,87.5,,,
APP006258,STU02107,CMP0055,2024-09-19,Rejected,0,,,,
APP006259,STU02107,CMP0140,2024-09-24,Rejected,0,,,,
APP006260,STU02107,CMP0005,2024-09-29,Interviewed,1,63.3,,,
APP006261,STU02107,CMP0045,2025-01-21,Selected,1,74.9,33.7,2025-03-12,
APP006262,STU02107,CMP0007,2024-10-26,Shortlisted,3,,,,
APP006263,STU02109,CMP0089,2024-11-16,Interviewed,1,100.0,,,
APP006264,STU02109,CMP0130,2025-03-09,Interviewed,4,61.9,,,
APP006265,STU02109,CMP0044,2025-01-02,Shortlisted,4,,,,
APP006266,STU02110,CMP0147,2024-09-30,Rejected,0,,,,
APP006267,STU02110,CMP0145,2025-01-10,Selected,4,92.9,21.4,2025-03-13,
APP006268,STU02110,CMP0108,2024-12-08,Shortlisted,3,,,,
APP006269,STU02110,CMP0076,2025-05-13,Interviewed,4,67.4,,,
APP006270,STU02110,CMP0134,2025-01-31,Shortlisted,0,,,,
APP006271,STU02110,CMP0032,2024-08-03,Interviewed,3,82.3,,,
APP006272,STU02111,CMP0030,2025-04-12,Selected,2,76.1,7.8,2025-05-24,
APP006273,STU02112,CMP0065,2024-11-20,Selected,4,54.8,9.7,2025-01-08,
APP006274,STU02112,CMP0106,2024-08-14,Selected,4,98.1,30.3,2024-11-12,
APP006275,STU02112,CMP0088,2025-02-22,Applied,0,,,,
APP006276,STU02112,CMP0137,2025-05-01,Rejected,0,,,,
APP006277,STU02113,CMP0017,2024-11-05,Interview Scheduled,0,,,,
APP006278,STU02113,CMP0076,2025-02-20,Selected,2,68.9,12.2,2025-05-04,
APP006279,STU02113,CMP0119,2025-03-12,Rejected,0,,,,
APP006280,STU02113,CMP0130,2025-04-25,Offer Declined,4,40.3,,,
APP006281,STU02114,CMP0105,2024-09-15,Rejected,0,,,,
APP006282,STU02115,CMP0001,2024-08-24,Applied,0,,,,
APP006283,STU02115,CMP0118,2024-12-31,Interviewed,4,60.9,,,
APP006284,STU02115,CMP0145,2024-08-17,Rejected,0,,,,
APP006285,STU02116,CMP0083,2025-03-11,Shortlisted,3,,,,
APP006286,STU02117,CMP0141,2024-10-05,Interview Scheduled,3,,,,
APP006287,STU02117,CMP0064,2024-08-02,Offer Accepted,1,61.9,6.1,2024-09-04,2024-11-11
APP006288,STU02118,CMP0023,2025-05-19,Selected,1,64.6,19.4,2025-06-25,
APP006289,STU02118,CMP0083,2024-10-14,Offer Accepted,0,52.8,12.7,2024-12-31,2025-02-17
APP006290,STU02118,CMP0044,2024-12-24,Rejected,0,,,,
APP006291,STU02118,CMP0002,2025-03-14,Selected,2,63.5,19.0,2025-06-01,
APP006292,STU02118,CMP0058,2025-01-12,Applied,0,,,,
APP006293,STU02118,CMP0131,2024-09-03,Selected,1,54.6,21.2,2024-11-02,
APP006294,STU02119,CMP0128,2025-04-23,Interviewed,3,60.7,,,
APP006295,STU02119,CMP0009,2024-10-18,Rejected,0,,,,
APP006296,STU02119,CMP0084,2024-12-16,Applied,0,,,,
APP006297,STU02120,CMP0056,2025-04-12,Rejected,0,,,,
APP006298,STU02120,CMP0118,2024-12-07,Rejected,0,,,,
APP006299,STU02120,CMP0080,2024-08-01,Shortlisted,2,,,,
APP006300,STU02120,CMP0103,2025-05-10,Interview Scheduled,1,,,,
APP006301,STU02120,CMP0012,2025-02-16,Shortlisted,4,,,,
APP006302,STU02120,CMP0109,2024-09-08,Offer Accepted,2,90.4,8.1,2024-10-10,2025-02-28
APP006303,STU02121,CMP0077,2024-11-03,Interviewed,0,51.6,,,
APP006304,STU02121,CMP0079,2024-12-24,Interviewed,1,89.7,,,
APP006305,STU02121,CMP0026,2025-01-21,Selected,2,69.9,29.7,2025-04-02,
APP006306,STU02122,CMP0009,2024-11-29,Rejected,0,,,,
APP006307,STU02122,CMP0068,2025-04-14,Interview Scheduled,2,,,,
APP006308,STU02122,CMP0135,2024-12-14,Interview Scheduled,4,,,,
APP006309,STU02122,CMP0008,2025-01-07,Shortlisted,3,,,,
APP006310,STU02122,CMP0095,2025-01-14,Shortlisted,3,,,,
APP006311,STU02122,CMP0120,2025-05-01,Applied,0,,,,
APP006312,STU02123,CMP0034,2025-04-27,Selected,4,50.2,4.1,2025-06-03,
APP006313,STU02124,CMP0138,2025-05-05,Interviewed,0,41.2,,,
APP006314,STU02124,CMP0028,2024-11-23,Selected,4,43.3,33.8,2025-01-28,
APP006315,STU02124,CMP0049,2024-08-02,Selected,1,50.2,26.7,2024-10-27,
APP006316,STU02124,CMP0093,2024-10-24,Interview Scheduled,4,,,,
APP006317,STU02125,CMP0077,2024-12-30,Rejected,0,,,,
APP006318,STU02125,CMP0068,2025-02-24,Rejected,0,,,,
APP006319,STU02125,CMP0066,2025-03-09,Selected,0,93.5,14.0,2025-04-29,
APP006320,STU02126,CMP0125,2025-05-23,Interviewed,3,61.0,,,
APP006321,STU02126,CMP0062,2024-12-09,Offer Declined,0,78.7,,,
APP006322,STU02126,CMP0078,2025-01-06,Interviewed,1,89.3,,,
APP006323,STU02127,CMP0036,2024-09-14,Shortlisted,4,,,,
APP006324,STU02127,CMP0012,2024-10-10,Interviewed,4,95.5,,,
APP006325,STU02128,CMP0038,2025-02-10,Interviewed,1,82.5,,,
APP006326,STU02128,CMP0077,2025-04-26,Interviewed,3,41.5,,,
APP006327,STU02128,CMP0118,2024-08-06,Selected,2,61.3,23.0,2024-10-26,
APP006328,STU02128,CMP0026,2024-12-07,Offer Declined,3,50.8,,,
APP006329,STU02128,CMP0093,2025-03-04,Shortlisted,4,,,,
APP006330,STU02128,CMP0043,2024-11-11,Interviewed,3,72.5,,,
APP006331,STU02129,CMP0048,2025-04-17,Selected,3,71.4,32.0,2025-07-09,
APP006332,STU02129,CMP0043,2025-05-24,Interviewed,3,42.6,,,
APP006333,STU02129,CMP0136,2025-03-27,Rejected,0,,,,
APP006334,STU02130,CMP0129,2025-02-03,Shortlisted,1,,,,
APP006335,STU02130,CMP0135,2025-01-27,Rejected,0,,,,
APP006336,STU02131,CMP0124,2025-01-30,Selected,2,98.8,5.1,2025-04-07,
APP006337,STU02131,CMP0107,2025-05-24,Interviewed,4,57.6,,,
APP006338,STU02131,CMP0092,2025-04-03,Selected,0,57.7,38.5,2025-06-30,
APP006339,STU02132,CMP0057,2024-08-02,Rejected,0,,,,
APP006340,STU02133,CMP0149,2024-09-26,Shortlisted,2,,,,
APP006341,STU02133,CMP0069,2025-05-02,Offer Accepted,4,50.5,19.7,2025-07-12,2025-10-07
APP006342,STU02134,CMP0044,2025-02-24,Offer Declined,1,63.4,,,
APP006343,STU02134,CMP0009,2024-10-02,Interviewed,1,82.4,,,
APP006344,STU02134,CMP0105,2024-08-21,Shortlisted,3,,,,
APP006345,STU02134,CMP0144,2025-02-25,Shortlisted,4,,,,
APP006346,STU02134,CMP0133,2024-09-06,Interviewed,2,63.9,,,
APP006347,STU02136,CMP0098,2025-02-26,Selected,4,99.1,23.9,2025-03-30,
APP006348,STU02136,CMP0149,2025-04-16,Shortlisted,4,,,,
APP006349,STU02136,CMP0137,2025-04-07,Offer Declined,2,57.8,,,
APP006350,STU02136,CMP0121,2024-09-25,Interview Scheduled,4,,,,
APP006351,STU02136,CMP0059,2025-04-08,Selected,2,87.5,36.4,2025-06-22,
APP006352,STU02136,CMP0085,2025-04-21,Rejected,0,,,,
APP006353,STU02137,CMP0114,2025-05-25,Interviewed,0,83.9,,,
APP006354,STU02137,CMP0059,2024-09-23,Shortlisted,0,,,,
APP006355,STU02137,CMP0056,2025-02-26,Interviewed,2,62.5,,,
APP006356,STU02137,CMP0047,2024-10-25,Offer Accepted,0,99.9,8.1,2024-11-27,2025-03-14
APP006357,STU02137,CMP0058,2024-12-30,Offer Declined,1,67.7,,,
APP006358,STU02137,CMP0089,2025-02-11,Offer Accepted,1,66.3,12.3,2025-03-30,2025-07-17
APP006359,STU02138,CMP0036,2025-01-13,Interviewed,4,80.8,,,
APP006360,STU02138,CMP0118,2025-01-30,Offer Declined,4,95.8,,,
APP006361,STU02138,CMP0132,2025-02-09,Shortlisted,1,,,,
APP006362,STU02139,CMP0009,2025-04-18,Interviewed,4,50.9,,,
APP006363,STU02139,CMP0107,2025-05-05,Shortlisted,0,,,,
APP006364,STU02139,CMP0034,2025-05-02,Shortlisted,2,,,,
APP006365,STU02139,CMP0116,2024-12-01,Interviewed,0,83.9,,,
APP006366,STU02139,CMP0117,2025-03-09,Interviewed,4,62.1,,,
APP006367,STU02140,CMP0105,2025-02-23,Interviewed,4,74.2,,,
APP006368,STU02141,CMP0146,2025-02-14,Shortlisted,2,,,,
APP006369,STU02142,CMP0104,2025-02-22,Shortlisted,3,,,,
APP006370,STU02142,CMP0075,2025-05-06,Shortlisted,3,,,,
APP006371,STU02142,CMP0138,2025-04-06,Shortlisted,2,,,,
APP006372,STU02142,CMP0125,2025-03-21,Shortlisted,3,,,,
APP006373,STU02142,CMP0025,2024-11-22,Interview Scheduled,4,,,,
APP006374,STU02142,CMP0023,2025-02-27,Rejected,0,,,,
APP006375,STU02143,CMP0132,2024-10-13,Shortlisted,2,,,,
APP006376,STU02144,CMP0098,2024-11-04,Shortlisted,3,,,,
APP006377,STU02144,CMP0027,2024-09-14,Interviewed,4,47.8,,,
APP006378,STU02144,CMP0099,2024-12-10,Selected,2,67.8,14.0,2025-02-15,
APP006379,STU02145,CMP0047,2024-08-22,Selected,3,66.6,33.5,2024-11-10,
APP006380,STU02146,CMP0140,2025-02-01,Interviewed,4,79.2,,,
APP006381,STU02146,CMP0095,2025-01-10,Interview Scheduled,1,,,,
APP006382,STU02147,CMP0142,2024-09-30,Interviewed,0,97.0,,,
APP006383,STU02147,CMP0110,2025-03-10,Shortlisted,1,,,,
APP006384,STU02147,CMP0085,2024-12-25,Selected,2,74.7,32.9,2025-02-12,
APP006385,STU02148,CMP0001,2024-12-26,Rejected,0,,,,
APP006386,STU02149,CMP0053,2025-05-13,Shortlisted,4,,,,
APP006387,STU02149,CMP0119,2025-04-05,Shortlisted,2,,,,
APP006388,STU02149,CMP0035,2025-02-28,Shortlisted,1,,,,
APP006389,STU02149,CMP0109,2024-09-02,Interviewed,1,41.9,,,
APP006390,STU02149,CMP0026,2025-05-24,Interview Scheduled,0,,,,
APP006391,STU02150,CMP0114,2025-03-19,Interviewed,1,92.4,,,
APP006392,STU02150,CMP0102,2025-01-04,Offer Accepted,2,57.9,14.5,2025-03-02,2025-04-28
APP006393,STU02150,CMP0077,2025-01-04,Applied,0,,,,
APP006394,STU02150,CMP0119,2024-08-20,Selected,0,51.8,5.9,2024-09-28,
APP006395,STU02151,CMP0061,2025-02-04,Selected,0,49.0,39.6,2025-04-29,
APP006396,STU02151,CMP0068,2024-11-29,Selected,1,55.9,12.3,2025-02-25,
APP006397,STU02151,CMP0087,2024-11-26,Rejected,0,,,,
APP006398,STU02151,CMP0063,2024-10-31,Shortlisted,2,,,,
APP006399,STU02152,CMP0084,2025-04-06,Shortlisted,4,,,,
APP006400,STU02152,CMP0121,2024-08-02,Shortlisted,4,,,,
APP006401,STU02152,CMP0124,2025-04-20,Interviewed,1,75.1,,,
APP006402,STU02152,CMP0143,2025-01-27,Selected,1,93.9,13.4,2025-04-03,
APP006403,STU02153,CMP0117,2024-10-29,Shortlisted,0,,,,
APP006404,STU02153,CMP0046,2025-01-13,Selected,2,49.2,24.4,2025-03-06,
APP006405,STU02153,CMP0023,2024-09-07,Applied,0,,,,
APP006406,STU02153,CMP0021,2025-03-09,Rejected,0,,,,
APP006407,STU02153,CMP0025,2025-03-07,Selected,4,97.0,11.6,2025-05-24,
APP006408,STU02154,CMP0023,2025-05-13,Offer Declined,0,58.5,,,
APP006409,STU02154,CMP0108,2025-03-26,Selected,2,55.2,20.2,2025-04-25,
APP006410,STU02155,CMP0079,2025-02-18,Shortlisted,1,,,,
APP006411,STU02155,CMP0013,2024-08-27,Interviewed,4,50.4,,,
APP006412,STU02155,CMP0096,2024-08-31,Shortlisted,1,,,,
APP006413,STU02155,CMP0035,2025-05-08,Offer Accepted,0,87.7,20.6,2025-07-25,2025-09-24
APP006414,STU02155,CMP0087,2024-11-24,Shortlisted,1,,,,
APP006415,STU02155,CMP0068,2025-04-26,Interviewed,2,52.8,,,
APP006416,STU02156,CMP0039,2024-08-22,Selected,4,88.6,3.6,2024-10-09,
APP006417,STU02156,CMP0117,2025-03-25,Offer Declined,3,40.3,,,
APP006418,STU02156,CMP0089,2025-03-05,Shortlisted,0,,,,
APP006419,STU02156,CMP0003,2025-04-13,Selected,1,72.6,10.6,2025-06-28,
APP006420,STU02157,CMP0087,2024-11-12,Rejected,0,,,,
APP006421,STU02157,CMP0108,2025-01-29,Shortlisted,2,,,,
APP006422,STU02158,CMP0049,2024-08-15,Interviewed,3,94.7,,,
APP006423,STU02158,CMP0007,2025-02-11,Offer Declined,3,50.8,,,
APP006424,STU02158,CMP0077,2025-01-19,Shortlisted,0,,,,
APP006425,STU02158,CMP0020,2025-05-12,Offer Accepted,1,67.1,5.6,2025-06-20,2025-10-24
APP006426,STU02158,CMP0134,2025-02-09,Applied,0,,,,
APP006427,STU02159,CMP0069,2024-09-04,Rejected,0,,,,
APP006428,STU02159,CMP0118,2025-05-24,Interview Scheduled,2,,,,
APP006429,STU02160,CMP0124,2025-01-27,Interviewed,0,53.0,,,
APP006430,STU02161,CMP0046,2025-01-14,Interview Scheduled,2,,,,
APP006431,STU02161,CMP0074,2024-10-23,Rejected,0,,,,
APP006432,STU02161,CMP0078,2025-03-01,Offer Declined,3,97.9,,,
APP006433,STU02161,CMP0042,2025-03-29,Offer Accepted,2,57.1,6.4,2025-06-23,2025-07-18
APP006434,STU02161,CMP0060,2025-01-06,Applied,0,,,,
APP006435,STU02162,CMP0061,2024-08-12,Shortlisted,2,,,,
APP006436,STU02162,CMP0013,2025-01-29,Offer Declined,4,57.1,,,
APP006437,STU02163,CMP0029,2024-08-06,Interview Scheduled,3,,,,
APP006438,STU02164,CMP0149,2024-08-30,Shortlisted,1,,,,
APP006439,STU02164,CMP0066,2024-08-05,Shortlisted,0,,,,
APP006440,STU02164,CMP0058,2025-02-18,Rejected,0,,,,
APP006441,STU02165,CMP0040,2024-10-23,Shortlisted,1,,,,
APP006442,STU02165,CMP0050,2024-12-24,Offer Declined,1,58.4,,,
APP006443,STU02165,CMP0017,2024-12-21,Rejected,0,,,,
APP006444,STU02166,CMP0116,2024-11-12,Selected,1,79.0,29.4,2025-01-20,
APP006445,STU02166,CMP0029,2025-02-06,Selected,1,62.1,31.0,2025-03-14,
APP006446,STU02166,CMP0127,2024-09-19,Interviewed,4,86.1,,,
APP006447,STU02167,CMP0050,2024-08-29,Shortlisted,3,,,,
APP006448,STU02167,CMP0108,2025-04-25,Interviewed,4,45.0,,,
APP006449,STU02167,CMP0093,2024-09-03,Selected,3,86.7,31.3,2024-10-28,
APP006450,STU02167,CMP0143,2024-09-26,Shortlisted,3,,,,
APP006451,STU02167,CMP0071,2024-11-21,Shortlisted,1,,,,
APP006452,STU02168,CMP0050,2025-02-04,Selected,0,80.6,17.9,2025-03-15,
APP006453,STU02168,CMP0052,2025-02-04,Interviewed,2,80.4,,,
APP006454,STU02168,CMP0021,2025-04-02,Shortlisted,3,,,,
APP006455,STU02168,CMP0110,2024-09-28,Selected,3,86.5,10.8,2024-10-29,
APP006456,STU02168,CMP0129,2025-02-22,Shortlisted,4,,,,
APP006457,STU02169,CMP0077,2025-01-15,Interviewed,1,48.0,,,
APP006458,STU02169,CMP0112,2025-04-22,Applied,0,,,,
APP006459,STU02169,CMP0035,2024-11-19,Interview Scheduled,2,,,,
APP006460,STU02170,CMP0145,2024-11-29,Interview Scheduled,2,,,,
APP006461,STU02170,CMP0113,2025-03-24,Interview Scheduled,4,,,,
APP006462,STU02171,CMP0004,2024-11-03,Shortlisted,0,,,,
APP006463,STU02171,CMP0013,2025-03-20,Applied,0,,,,
APP006464,STU02171,CMP0125,2024-09-09,Shortlisted,4,,,,
APP006465,STU02172,CMP0053,2025-03-01,Offer Accepted,0,97.3,35.0,2025-04-09,2025-08-25
APP006466,STU02173,CMP0018,2025-05-20,Offer Accepted,0,94.5,18.4,2025-08-07,2025-11-03
APP006467,STU02174,CMP0078,2024-11-29,Rejected,0,,,,
APP006468,STU02174,CMP0127,2024-08-31,Selected,3,45.3,14.1,2024-11-29,
APP006469,STU02175,CMP0132,2025-04-14,Selected,3,56.4,6.8,2025-06-13,
APP006470,STU02176,CMP0041,2024-10-11,Interviewed,0,51.9,,,
APP006471,STU02176,CMP0052,2024-08-20,Selected,3,95.6,25.7,2024-10-08,
APP006472,STU02176,CMP0142,2025-01-18,Offer Declined,4,54.7,,,
APP006473,STU02177,CMP0116,2025-02-02,Shortlisted,4,,,,
APP006474,STU02177,CMP0121,2024-10-12,Interviewed,0,98.6,,,
APP006475,STU02177,CMP0089,2024-08-06,Rejected,0,,,,
APP006476,STU02177,CMP0117,2025-04-04,Rejected,0,,,,
APP006477,STU02178,CMP0027,2024-10-10,Shortlisted,2,,,,
APP006478,STU02178,CMP0110,2025-04-06,Selected,1,47.2,15.4,2025-05-31,
APP006479,STU02178,CMP0125,2024-08-26,Selected,4,47.7,29.2,2024-10-01,
APP006480,STU02178,CMP0043,2025-01-24,Offer Accepted,2,61.6,4.3,2025-03-18,2025-07-22
APP006481,STU02178,CMP0105,2025-01-13,Rejected,0,,,,
APP006482,STU02178,CMP0059,2024-11-17,Offer Accepted,4,95.7,10.7,2025-02-12,2025-05-06
APP006483,STU02179,CMP0078,2025-01-05,Selected,3,80.1,29.8,2025-03-01,
APP006484,STU02179,CMP0131,2024-12-19,Selected,0,66.6,7.0,2025-01-22,
APP006485,STU02179,CMP0097,2025-05-01,Interview Scheduled,3,,,,
APP006486,STU02180,CMP0047,2025-04-14,Rejected,0,,,,
APP006487,STU02180,CMP0002,2025-02-19,Interviewed,2,47.4,,,
APP006488,STU02180,CMP0004,2024-10-01,Rejected,0,,,,
APP006489,STU02180,CMP0142,2025-01-05,Selected,1,66.2,9.5,2025-03-04,
APP006490,STU02181,CMP0022,2024-09-22,Offer Accepted,2,62.4,29.6,2024-12-15,2025-03-09
APP006491,STU02181,CMP0039,2024-11-03,Shortlisted,3,,,,
APP006492,STU02181,CMP0019,2025-01-08,Selected,4,57.1,18.0,2025-04-02,
APP006493,STU02181,CMP0061,2024-09-02,Offer Accepted,1,85.9,5.5,2024-10-23,2025-02-24
APP006494,STU02182,CMP0028,2024-09-12,Interview Scheduled,4,,,,
APP006495,STU02182,CMP0012,2025-03-05,Rejected,0,,,,
APP006496,STU02182,CMP0143,2024-12-22,Selected,4,64.1,7.4,2025-03-10,
APP006497,STU02183,CMP0107,2024-08-20,Shortlisted,0,,,,
APP006498,STU02184,CMP0098,2025-01-20,Rejected,0,,,,
APP006499,STU02184,CMP0130,2024-12-31,Interviewed,1,78.7,,,
APP006500,STU02185,CMP0029,2024-11-14,Selected,1,65.6,29.5,2025-01-10,
APP006501,STU02185,CMP0085,2024-10-18,Rejected,0,,,,
APP006502,STU02185,CMP0035,2025-03-02,Shortlisted,2,,,,
APP006503,STU02187,CMP0067,2025-01-26,Interviewed,3,82.7,,,
APP006504,STU02187,CMP0027,2024-08-02,Shortlisted,0,,,,
APP006505,STU02187,CMP0123,2024-09-04,Selected,4,42.8,27.1,2024-10-21,
APP006506,STU02188,CMP0098,2025-05-26,Interviewed,1,76.9,,,
APP006507,STU02188,CMP0126,2025-04-12,Interviewed,0,56.2,,,
APP006508,STU02189,CMP0101,2025-01-05,Selected,2,69.1,32.0,2025-02-20,
APP006509,STU02189,CMP0049,2024-10-07,Offer Declined,2,46.7,,,
APP006510,STU02189,CMP0113,2024-08-05,Interviewed,3,80.1,,,
APP006511,STU02189,CMP0112,2025-01-31,Interviewed,1,61.1,,,
APP006512,STU02190,CMP0063,2024-08-21,Selected,0,51.2,30.9,2024-11-06,
APP006513,STU02190,CMP0053,2024-08-18,Rejected,0,,,,
APP006514,STU02190,CMP0003,2024-08-20,Shortlisted,4,,,,
APP006515,STU02191,CMP0145,2025-01-13,Selected,4,80.7,38.2,2025-04-04,
APP006516,STU02191,CMP0015,2025-01-28,Selected,1,71.5,26.7,2025-03-05,
APP006517,STU02191,CMP0083,2025-03-19,Interview Scheduled,0,,,,
APP006518,STU02191,CMP0081,2025-04-17,Applied,0,,,,
APP006519,STU02191,CMP0144,2025-02-26,Shortlisted,1,,,,
APP006520,STU02192,CMP0006,2025-03-08,Interviewed,2,67.8,,,
APP006521,STU02192,CMP0001,2024-10-26,Interviewed,0,48.3,,,
APP006522,STU02192,CMP0053,2025-03-26,Shortlisted,3,,,,
APP006523,STU02193,CMP0054,2024-11-28,Applied,0,,,,
APP006524,STU02193,CMP0011,2025-03-30,Interview Scheduled,2,,,,
APP006525,STU02193,CMP0030,2025-03-11,Offer Declined,2,50.1,,,
APP006526,STU02193,CMP0125,2024-10-21,Shortlisted,0,,,,
APP006527,STU02193,CMP0122,2024-08-18,Selected,1,80.7,19.1,2024-10-01,
APP006528,STU02194,CMP0061,2025-04-04,Interviewed,3,44.7,,,
APP006529,STU02194,CMP0099,2024-08-16,Interview Scheduled,2,,,,
APP006530,STU02195,CMP0027,2025-05-20,Rejected,0,,,,
APP006531,STU02195,CMP0088,2024-11-10,Rejected,0,,,,
APP006532,STU02195,CMP0032,2025-04-21,Interview Scheduled,3,,,,
APP006533,STU02196,CMP0115,2025-05-24,Interview Scheduled,0,,,,
APP006534,STU02196,CMP0070,2024-12-28,Interview Scheduled,0,,,,
APP006535,STU02196,CMP0048,2025-01-09,Interviewed,0,61.7,,,
APP006536,STU02197,CMP0077,2024-11-06,Interview Scheduled,1,,,,
APP006537,STU02197,CMP0058,2025-01-16,Shortlisted,2,,,,
APP006538,STU02197,CMP0122,2024-11-25,Rejected,0,,,,
APP006539,STU02198,CMP0001,2025-02-27,Selected,3,64.3,27.8,2025-04-17,
APP006540,STU02198,CMP0002,2025-01-22,Applied,0,,,,
APP006541,STU02198,CMP0098,2025-03-21,Rejected,0,,,,
