customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Cluster
CUST004034,11,8,38854.39,5,4,4,13,Champions,0
CUST004035,93,8,48893.89,3,4,5,12,Loyal Customers,0
CUST004036,128,7,26214.16,3,3,3,9,Loyal Customers,0
CUST004037,359,6,25885.9,1,2,3,6,Cannot Lose Them,2
CUST004038,71,7,12666.98,4,3,1,8,Loyal Customers,1
CUST004039,57,6,39427.21,4,2,4,10,New Customers,0
CUST004040,44,11,46753.93,4,5,5,14,Champions,3
CUST004041,150,7,19480.48,3,3,2,8,Loyal Customers,1
CUST004042,77,13,60908.03,4,5,5,14,Champions,3
CUST004043,68,8,43237.01,4,4,5,13,Champions,0
CUST004044,39,6,24138.42,4,2,2,8,New Customers,1
CUST004045,141,9,24811.09,3,4,2,9,Loyal Customers,0
CUST004046,109,11,66283.96,3,5,5,13,Loyal Customers,3
CUST004047,18,7,35022.18,5,3,4,12,Loyal Customers,0
CUST004048,103,7,35298.51,3,3,4,10,Loyal Customers,0
CUST004049,147,4,17580.22,3,1,1,5,Others,1
CUST004050,13,14,55796.72,5,5,5,15,Champions,3
CUST004051,174,11,61087.76,2,5,5,12,At Risk,3
CUST004052,54,4,6242.32,4,1,1,6,New Customers,1
CUST004053,35,7,30824.36,5,3,3,11,Loyal Customers,0
CUST004054,339,5,14737.24,1,1,1,3,Lost,2
CUST004055,50,13,49124.04,4,5,5,14,Champions,3
CUST004056,17,4,15195.099999999999,5,1,1,7,New Customers,1
CUST004057,161,6,35607.47,2,2,4,8,Cannot Lose Them,0
CUST004058,278,3,12170.64,1,1,1,3,Lost,1
CUST004059,26,9,27278.66,5,4,3,12,Loyal Customers,0
CUST004060,26,6,19711.02,5,2,2,9,New Customers,1
CUST004061,136,2,9080.21,3,1,1,5,Others,1
CUST004062,26,3,9610.46,5,1,1,7,New Customers,1
CUST004063,145,5,33778.4,3,1,4,8,Potential Loyalists,0
CUST004064,257,5,31877.23,2,1,3,6,Cannot Lose Them,1
CUST004065,81,12,61749.31,4,5,5,14,Champions,3
CUST004066,25,3,8053.08,5,1,1,7,New Customers,1
CUST004067,13,5,11616.869999999999,5,1,1,7,New Customers,1
CUST004068,403,3,11165.73,1,1,1,3,Lost,2
CUST004069,341,4,27596.32,1,1,3,5,Cannot Lose Them,2
CUST004070,58,7,31401.19,4,3,3,10,Loyal Customers,0
CUST004071,159,6,28974.53,2,2,3,7,Cannot Lose Them,0
CUST004072,184,7,30208.02,2,3,3,8,At Risk,0
CUST004073,18,4,18101.27,5,1,2,8,New Customers,1
CUST004074,165,7,44289.68,2,3,5,10,At Risk,0
CUST004075,55,7,45276.34,4,3,5,12,Loyal Customers,0
CUST004076,6,6,22114.68,5,2,2,9,New Customers,1
CUST004077,440,4,30367.129999999997,1,1,3,5,Cannot Lose Them,2
CUST004078,80,7,57990.81,4,3,5,12,Loyal Customers,3
CUST004079,232,4,10027.25,2,1,1,4,Others,1
CUST004080,382,6,25436.55,1,2,3,6,Cannot Lose Them,2
CUST004081,19,8,42483.009999999995,5,4,5,14,Champions,0
CUST004082,52,4,23238.879999999997,4,1,2,7,New Customers,1
CUST004083,81,5,28757.49,4,1,3,8,New Customers,1
CUST004084,34,8,33948.81,5,4,4,13,Champions,0
CUST004085,26,7,36728.8,5,3,4,12,Loyal Customers,0
CUST004086,51,8,26016.64,4,4,3,11,Loyal Customers,0
CUST004087,110,7,40804.15,3,3,4,10,Loyal Customers,0
CUST004088,90,10,40088.28,3,5,4,12,Loyal Customers,3
CUST004089,68,11,40878.51,4,5,4,13,Champions,3
CUST004090,24,3,27660.98,5,1,3,9,New Customers,1
CUST004091,35,6,24357.45,5,2,2,9,New Customers,1
CUST004092,12,9,38749.45,5,4,4,13,Champions,0
CUST004093,146,8,21397.75,3,4,2,9,Loyal Customers,0
CUST004094,149,1,467.8,3,1,1,5,Others,1
CUST004095,554,6,25795.620000000003,1,2,3,6,Cannot Lose Them,2
CUST004096,111,7,27402.25,3,3,3,9,Loyal Customers,0
CUST004097,180,9,52602.36,2,4,5,11,At Risk,3
CUST004098,16,6,23497.42,5,2,2,9,New Customers,1
CUST004099,120,12,45830.229999999996,3,5,5,13,Loyal Customers,3
CUST004100,87,6,35926.68,3,2,4,9,Potential Loyalists,0
CUST004101,10,12,40443.98,5,5,4,14,Champions,3
CUST004102,25,8,34446.26,5,4,4,13,Champions,0
CUST004103,153,7,31314.199999999997,2,3,3,8,At Risk,0
CUST004104,61,6,28526.58,4,2,3,9,New Customers,0
CUST004105,120,2,3788.6899999999996,3,1,1,5,Others,1
CUST004106,76,6,17226.1,4,2,1,7,New Customers,1
CUST004107,137,5,32834.88,3,1,3,7,Potential Loyalists,1
CUST004108,273,4,13763.32,1,1,1,3,Lost,1
CUST004109,30,5,23282.75,5,1,2,8,New Customers,1
CUST004110,116,5,28526.08,3,1,3,7,Potential Loyalists,1
CUST004111,181,1,9073.88,2,1,1,4,Others,1
CUST004112,149,10,35477.45,3,5,4,12,Loyal Customers,0
CUST004113,309,9,41224.62,1,4,4,9,At Risk,0
CUST004114,447,7,26951.01,1,3,3,7,At Risk,2
CUST004115,669,4,12214.36,1,1,1,3,Lost,2
CUST004116,18,8,34257.659999999996,5,4,4,13,Champions,0
CUST004117,7,6,21203.03,5,2,2,9,New Customers,1
CUST004118,48,5,26283.11,4,1,3,8,New Customers,1
CUST004119,361,6,35525.19,1,2,4,7,Cannot Lose Them,2
CUST004120,525,3,15162.650000000001,1,1,1,3,Lost,2
CUST004121,192,8,35798.58,2,4,4,10,At Risk,0
CUST004122,387,3,14934.16,1,1,1,3,Lost,2
CUST004123,17,8,41259.51,5,4,4,13,Champions,0
CUST004124,252,5,21793.45,2,1,2,5,Others,1
CUST004125,56,11,32485.25,4,5,3,12,Loyal Customers,0
CUST004126,14,12,47419.43,5,5,5,15,Champions,3
CUST004127,362,9,46172.64,1,4,5,10,At Risk,0
CUST004128,335,9,34452.15,1,4,4,9,At Risk,0
CUST004129,658,4,12068.07,1,1,1,3,Lost,2
CUST004130,53,5,24902.07,4,1,2,7,New Customers,1
CUST004131,185,6,28814.07,2,2,3,7,Cannot Lose Them,0
CUST004132,677,4,10989.1,1,1,1,3,Lost,2
CUST004133,330,5,13677.64,1,1,1,3,Lost,2
CUST004134,159,6,21386.239999999998,2,2,2,6,Others,1
CUST004135,23,11,59113.119999999995,5,5,5,15,Champions,3
CUST004136,126,8,30677.12,3,4,3,10,Loyal Customers,0
CUST004137,391,5,28430.09,1,1,3,5,Cannot Lose Them,2
CUST004138,111,5,13651.529999999999,3,1,1,5,Others,1
CUST004139,131,7,32247.95,3,3,3,9,Loyal Customers,0
CUST004140,247,2,15825.94,2,1,1,4,Others,1
CUST004141,169,9,45710.24,2,4,5,11,At Risk,3
CUST004142,84,7,29902.64,3,3,3,9,Loyal Customers,0
CUST004143,30,9,32630.92,5,4,3,12,Loyal Customers,0
CUST004144,11,8,37688.4,5,4,4,13,Champions,0
CUST004145,312,4,28399.21,1,1,3,5,Cannot Lose Them,2
CUST004146,52,4,9143.89,4,1,1,6,New Customers,1
CUST004147,367,4,10412.630000000001,1,1,1,3,Lost,2
CUST004148,80,7,49868.92,4,3,5,12,Loyal Customers,0
CUST004149,288,5,36216.68,1,1,4,6,Cannot Lose Them,0
CUST004150,142,7,33399.44,3,3,4,10,Loyal Customers,0
CUST004151,679,2,18150.3,1,1,2,4,Lost,2
CUST004152,41,10,53657.6,4,5,5,14,Champions,3
CUST004153,102,8,36517.43,3,4,4,11,Loyal Customers,0
CUST004154,269,8,21594.940000000002,1,4,2,7,At Risk,0
CUST004155,206,8,39016.98,2,4,4,10,At Risk,0
CUST004156,79,7,23866.010000000002,4,3,2,9,Loyal Customers,0
CUST004157,60,7,32948.52,4,3,4,11,Loyal Customers,0
CUST004158,115,4,14232.91,3,1,1,5,Others,1
CUST004159,185,5,15915.779999999999,2,1,1,4,Others,1
CUST004160,64,9,64748.75,4,4,5,13,Champions,3
CUST004161,17,11,49103.09,5,5,5,15,Champions,3
CUST004162,52,7,27662.08,4,3,3,10,Loyal Customers,0
CUST004163,97,6,33268.159999999996,3,2,4,9,Potential Loyalists,0
CUST004165,140,8,33549.92,3,4,4,11,Loyal Customers,0
CUST004166,21,6,30221.84,5,2,3,10,New Customers,0
CUST004167,422,8,50936.94,1,4,5,10,At Risk,0
CUST004168,54,6,31197.170000000002,4,2,3,9,New Customers,0
CUST004169,279,5,19080.61,1,1,2,4,Lost,1
CUST004170,100,5,39534.01,3,1,4,8,Potential Loyalists,0
CUST004171,36,2,15278.939999999999,5,1,1,7,New Customers,1
CUST004172,179,9,62124.880000000005,2,4,5,11,At Risk,3
CUST004173,300,12,51532.95,1,5,5,11,At Risk,3
CUST004174,148,10,67087.1,3,5,5,13,Loyal Customers,3
CUST004175,83,13,63264.93,4,5,5,14,Champions,3
CUST004176,41,7,41372.41,4,3,4,11,Loyal Customers,0
CUST004177,131,7,24725.289999999997,3,3,2,8,Loyal Customers,0
CUST004178,259,6,31454.93,2,2,3,7,Cannot Lose Them,0
CUST004179,252,6,35618.18,2,2,4,8,Cannot Lose Them,0
CUST004180,50,12,37494.37,4,5,4,13,Champions,3
CUST004181,104,7,19337.52,3,3,2,8,Loyal Customers,1
CUST004182,12,12,67253.9,5,5,5,15,Champions,3
CUST004183,244,9,30482.89,2,4,3,9,At Risk,0
CUST004184,217,5,19564.010000000002,2,1,2,5,Others,1
CUST004185,173,4,11866.06,2,1,1,4,Others,1
CUST004186,58,4,17060.51,4,1,1,6,New Customers,1
CUST004187,29,7,36058.26,5,3,4,12,Loyal Customers,0
CUST004188,152,6,16599.36,2,2,1,5,Others,1
CUST004189,117,8,45201.83,3,4,5,12,Loyal Customers,0
CUST004190,220,6,24948.75,2,2,2,6,Others,1
CUST004191,6,7,28659.22,5,3,3,11,Loyal Customers,0
CUST004192,435,4,24095.97,1,1,2,4,Lost,2
CUST004193,145,8,27552.370000000003,3,4,3,10,Loyal Customers,0
CUST004194,106,8,58865.03,3,4,5,12,Loyal Customers,3
CUST004195,219,2,10345.44,2,1,1,4,Others,1
CUST004196,69,8,23453.6,4,4,2,10,Loyal Customers,0
CUST004197,61,7,28063.58,4,3,3,10,Loyal Customers,0
CUST004198,7,10,48310.43,5,5,5,15,Champions,3
CUST004199,135,8,47293.26,3,4,5,12,Loyal Customers,0
CUST004200,369,3,4903.379999999999,1,1,1,3,Lost,2
CUST004201,71,4,10237.01,4,1,1,6,New Customers,1
CUST004202,275,7,24540.78,1,3,2,6,At Risk,0
CUST004203,7,7,26798.670000000002,5,3,3,11,Loyal Customers,0
CUST004204,1,1,7340.63,5,1,1,7,New Customers,1
CUST004205,177,10,53984.84,2,5,5,12,At Risk,3
CUST004206,77,9,35279.75,4,4,4,12,Champions,0
CUST004207,36,4,23607.81,5,1,2,8,New Customers,1
CUST004208,117,7,23722.78,3,3,2,8,Loyal Customers,0
CUST004209,272,6,21687.91,1,2,2,5,Lost,1
CUST004210,58,7,34403.38,4,3,4,11,Loyal Customers,0
CUST004211,180,8,54734.05,2,4,5,11,At Risk,3
CUST004212,319,8,58777.22,1,4,5,10,At Risk,3
CUST004213,498,6,12974.33,1,2,1,4,Lost,2
CUST004214,899,1,13640.61,1,1,1,3,Lost,2
CUST004215,4,15,61278.060000000005,5,5,5,15,Champions,3
CUST004216,208,7,18018.58,2,3,2,7,At Risk,1
CUST004217,157,3,14610.650000000001,2,1,1,4,Others,1
CUST004218,203,4,11704.88,2,1,1,4,Others,1
CUST004219,105,8,29053.29,3,4,3,10,Loyal Customers,0
CUST004220,201,6,26559.5,2,2,3,7,Cannot Lose Them,1
CUST004221,47,11,65782.88,4,5,5,14,Champions,3
CUST004222,379,6,28148.89,1,2,3,6,Cannot Lose Them,2
CUST004223,17,9,29242.58,5,4,3,12,Loyal Customers,0
CUST004224,284,7,32822.0,1,3,3,7,At Risk,0
CUST004225,24,5,22803.92,5,1,2,8,New Customers,1
CUST004226,25,11,38849.96,5,5,4,14,Champions,3
CUST004227,164,4,25482.85,2,1,3,6,Cannot Lose Them,1
CUST004228,66,7,13305.71,4,3,1,8,Loyal Customers,1
CUST004229,16,11,33638.57,5,5,4,14,Champions,3
CUST004230,140,7,35699.44,3,3,4,10,Loyal Customers,0
CUST004231,10,11,38350.44,5,5,4,14,Champions,3
CUST004232,8,8,41509.94,5,4,4,13,Champions,0
CUST004233,561,3,4630.96,1,1,1,3,Lost,2
CUST004234,100,5,27546.870000000003,3,1,3,7,Potential Loyalists,1
CUST004235,22,16,64811.14,5,5,5,15,Champions,3
CUST004236,52,4,20355.989999999998,4,1,2,7,New Customers,1
CUST004237,578,6,25001.06,1,2,2,5,Lost,2
CUST004238,82,9,43250.729999999996,4,4,5,13,Champions,0
CUST004239,516,2,13170.65,1,1,1,3,Lost,2
CUST004240,31,7,37933.43,5,3,4,12,Loyal Customers,0
CUST004241,156,7,34802.97,2,3,4,9,At Risk,0
CUST004242,156,6,12979.95,2,2,1,5,Others,1
CUST004243,158,8,47438.229999999996,2,4,5,11,At Risk,0
CUST004244,90,7,34998.32,3,3,4,10,Loyal Customers,0
CUST004245,171,5,22593.18,2,1,2,5,Others,1
CUST004246,367,6,34925.7,1,2,4,7,Cannot Lose Them,2
CUST004247,42,8,62963.71,4,4,5,13,Champions,3
CUST004248,114,3,13522.710000000001,3,1,1,5,Others,1
CUST004249,3,7,36386.62,5,3,4,12,Loyal Customers,0
CUST004250,168,8,32838.34,2,4,4,10,At Risk,0
CUST004251,115,10,51018.38,3,5,5,13,Loyal Customers,3
CUST004252,406,4,26862.18,1,1,3,5,Cannot Lose Them,2
CUST004253,27,7,32590.41,5,3,3,11,Loyal Customers,0
CUST004254,199,7,32868.09,2,3,4,9,At Risk,0
CUST004255,374,7,26267.100000000002,1,3,3,7,At Risk,2
CUST004256,136,6,35654.7,3,2,4,9,Potential Loyalists,0
CUST004257,25,11,60276.18,5,5,5,15,Champions,3
CUST004258,83,4,17420.3,4,1,1,6,New Customers,1
CUST004259,54,7,39660.49,4,3,4,11,Loyal Customers,0
CUST004260,96,2,2297.52,3,1,1,5,Others,1
CUST004261,147,9,33794.88,3,4,4,11,Loyal Customers,0
CUST004262,253,4,25576.18,2,1,3,6,Cannot Lose Them,1
CUST004263,58,5,26139.79,4,1,3,8,New Customers,1
CUST004264,302,8,64925.75,1,4,5,10,At Risk,3
CUST004265,11,8,40658.46,5,4,4,13,Champions,0
CUST004266,50,6,19363.45,4,2,2,8,New Customers,1
CUST004267,23,7,22477.11,5,3,2,10,Loyal Customers,0
CUST004268,411,4,25061.92,1,1,2,4,Lost,2
CUST004269,8,13,37763.0,5,5,4,14,Champions,3
CUST004270,204,7,25667.1,2,3,3,8,At Risk,0
CUST004271,2,8,40460.61,5,4,4,13,Champions,0
CUST004272,86,5,24238.75,3,1,2,6,Others,1
CUST004273,52,10,44781.52,4,5,5,14,Champions,3
CUST004274,24,9,40069.37,5,4,4,13,Champions,0
CUST004275,533,5,18534.57,1,1,2,4,Lost,2
CUST004276,62,5,34343.61,4,1,4,9,New Customers,0
CUST004277,106,9,36107.15,3,4,4,11,Loyal Customers,0
CUST004278,87,3,13662.710000000001,3,1,1,5,Others,1
CUST004279,371,7,54538.18,1,3,5,9,At Risk,0
CUST004280,110,12,64875.229999999996,3,5,5,13,Loyal Customers,3
CUST004281,133,9,33523.880000000005,3,4,4,11,Loyal Customers,0
CUST004282,111,7,27422.8,3,3,3,9,Loyal Customers,0
CUST004283,100,5,18058.18,3,1,2,6,Others,1
CUST004284,438,5,21875.35,1,1,2,4,Lost,2
CUST004285,138,9,46407.880000000005,3,4,5,12,Loyal Customers,3
CUST004286,138,4,25768.55,3,1,3,7,Potential Loyalists,1
CUST004287,165,8,32044.0,2,4,3,9,At Risk,0
CUST004288,447,4,24342.94,1,1,2,4,Lost,2
CUST004289,250,10,61682.33,2,5,5,12,At Risk,3
CUST004290,475,3,13362.380000000001,1,1,1,3,Lost,2
CUST004291,33,9,36598.51,5,4,4,13,Champions,0
CUST004292,26,7,21029.62,5,3,2,10,Loyal Customers,0
CUST004293,247,6,23523.1,2,2,2,6,Others,1
CUST004294,63,6,24927.9,4,2,2,8,New Customers,1
CUST004295,155,9,43674.69,2,4,5,11,At Risk,0
CUST004296,33,5,23498.31,5,1,2,8,New Customers,1
CUST004297,33,6,34487.340000000004,5,2,4,11,New Customers,0
CUST004298,36,8,40088.33,5,4,4,13,Champions,0
CUST004299,378,6,32095.55,1,2,3,6,Cannot Lose Them,2
CUST004300,4,4,11529.4,5,1,1,7,New Customers,1
CUST004301,287,6,24217.17,1,2,2,5,Lost,1
CUST004302,25,10,51419.130000000005,5,5,5,15,Champions,3
CUST004303,51,8,33230.61,4,4,4,12,Champions,0
CUST004304,853,4,15856.89,1,1,1,3,Lost,2
CUST004305,94,4,11053.89,3,1,1,5,Others,1
CUST004306,112,6,16385.52,3,2,1,6,Others,1
CUST004307,32,6,26776.93,5,2,3,10,New Customers,0
CUST004308,21,5,15846.5,5,1,1,7,New Customers,1
CUST004309,119,5,36687.8,3,1,4,8,Potential Loyalists,0
CUST004310,79,5,27645.14,4,1,3,8,New Customers,1
CUST004311,85,7,19785.0,3,3,2,8,Loyal Customers,1
CUST004312,84,8,26790.65,3,4,3,10,Loyal Customers,0
CUST004313,76,9,45133.07,4,4,5,13,Champions,3
CUST004314,59,4,5929.62,4,1,1,6,New Customers,1
CUST004315,16,9,39862.79,5,4,4,13,Champions,0
CUST004316,3,5,18990.19,5,1,2,8,New Customers,1
CUST004317,163,7,21069.89,2,3,2,7,At Risk,1
CUST004318,156,6,27657.8,2,2,3,7,Cannot Lose Them,0
CUST004319,152,6,33157.14,2,2,4,8,Cannot Lose Them,0
CUST004320,158,5,25347.629999999997,2,1,3,6,Cannot Lose Them,1
CUST004321,214,7,26423.97,2,3,3,8,At Risk,0
CUST004322,176,7,40982.6,2,3,4,9,At Risk,0
CUST004323,155,8,50682.21000000001,2,4,5,11,At Risk,3
CUST004324,641,1,2856.18,1,1,1,3,Lost,2
CUST004325,70,5,11335.54,4,1,1,6,New Customers,1
CUST004326,190,12,52248.53,2,5,5,12,At Risk,3
CUST004327,46,10,47015.5,4,5,5,14,Champions,3
CUST004328,236,11,44610.89,2,5,5,12,At Risk,3
CUST004329,66,7,40337.19,4,3,4,11,Loyal Customers,0
CUST004330,243,7,28355.48,2,3,3,8,At Risk,0
CUST004331,170,9,45665.45,2,4,5,11,At Risk,3
CUST004332,156,13,62348.57,2,5,5,12,At Risk,3
CUST004333,150,7,36257.06,3,3,4,10,Loyal Customers,0
CUST004334,360,5,22133.52,1,1,2,4,Lost,2
CUST004335,165,8,47980.36,2,4,5,11,At Risk,0
CUST004336,35,10,40537.52,5,5,4,14,Champions,3
CUST004337,409,5,17060.97,1,1,1,3,Lost,2
CUST004338,22,10,41860.33,5,5,4,14,Champions,3
CUST004339,529,7,18619.25,1,3,2,6,At Risk,2
CUST004340,135,7,44664.49,3,3,5,11,Loyal Customers,0
CUST004341,174,6,24614.62,2,2,2,6,Others,1
CUST004342,19,6,27134.629999999997,5,2,3,10,New Customers,0
CUST004343,20,9,34149.67,5,4,4,13,Champions,0
CUST004344,572,2,2896.02,1,1,1,3,Lost,2
CUST004345,96,11,22352.53,3,5,2,10,Loyal Customers,0
CUST004346,32,6,40897.3,5,2,4,11,New Customers,0
CUST004347,94,6,54041.3,3,2,5,10,Potential Loyalists,0
CUST004348,54,7,29518.17,4,3,3,10,Loyal Customers,0
CUST004349,218,5,24888.309999999998,2,1,2,5,Others,1
CUST004350,196,6,18449.0,2,2,2,6,Others,1
CUST004351,27,6,17264.29,5,2,1,8,New Customers,1
CUST004352,67,6,30619.61,4,2,3,9,New Customers,0
CUST004353,40,6,47712.74,4,2,5,11,New Customers,0
CUST004354,238,9,37238.66,2,4,4,10,At Risk,0
CUST004355,33,13,60373.25,5,5,5,15,Champions,3
CUST004356,150,5,22592.269999999997,3,1,2,6,Others,1
CUST004357,396,6,20116.21,1,2,2,5,Lost,2
CUST004358,99,6,21077.59,3,2,2,7,Others,1
CUST004359,101,5,17663.35,3,1,2,6,Others,1
CUST004360,129,5,17216.68,3,1,1,5,Others,1
CUST004361,112,7,43094.96,3,3,5,11,Loyal Customers,0
CUST004362,60,8,37268.53,4,4,4,12,Champions,0
CUST004363,281,4,17698.08,1,1,2,4,Lost,1
CUST004364,91,5,27854.899999999998,3,1,3,7,Potential Loyalists,1
CUST004365,57,5,35325.84,4,1,4,9,New Customers,0
CUST004366,7,5,18009.0,5,1,2,8,New Customers,1
CUST004367,21,9,52418.57,5,4,5,14,Champions,3
CUST004368,52,4,26075.14,4,1,3,8,New Customers,1
CUST004369,31,7,20527.05,5,3,2,10,Loyal Customers,1
CUST004370,213,4,18354.19,2,1,2,5,Others,1
CUST004371,426,5,13470.310000000001,1,1,1,3,Lost,2
CUST004372,5,6,39336.08,5,2,4,11,New Customers,0
CUST004373,161,5,13811.78,2,1,1,4,Others,1
CUST004374,111,10,31644.440000000002,3,5,3,11,Loyal Customers,0
CUST004375,307,8,44230.02,1,4,5,10,At Risk,0
CUST004376,224,9,29334.26,2,4,3,9,At Risk,0
CUST004377,172,9,34424.17,2,4,4,10,At Risk,0
CUST004378,147,5,17044.46,3,1,1,5,Others,1
CUST004379,178,8,46399.54,2,4,5,11,At Risk,0
CUST004380,8,5,14654.52,5,1,1,7,New Customers,1
CUST004381,106,5,38694.020000000004,3,1,4,8,Potential Loyalists,0
CUST004382,33,8,35659.25,5,4,4,13,Champions,0
CUST004383,174,4,16571.78,2,1,1,4,Others,1
CUST004384,153,6,27636.72,2,2,3,7,Cannot Lose Them,0
CUST004385,163,7,47101.01,2,3,5,10,At Risk,0
CUST004386,31,8,63754.590000000004,5,4,5,14,Champions,3
CUST004387,14,8,38025.43,5,4,4,13,Champions,0
CUST004388,72,5,11215.69,4,1,1,6,New Customers,1
CUST004389,41,6,26521.559999999998,4,2,3,9,New Customers,1
CUST004390,201,8,22542.99,2,4,2,8,At Risk,0
CUST004391,404,6,13523.810000000001,1,2,1,4,Lost,2
CUST004392,49,16,79764.77,4,5,5,14,Champions,3
CUST004393,133,9,64523.49,3,4,5,12,Loyal Customers,3
CUST004394,108,7,29620.059999999998,3,3,3,9,Loyal Customers,0
CUST004395,361,3,13896.380000000001,1,1,1,3,Lost,2
CUST004396,17,7,17227.18,5,3,1,9,Loyal Customers,1
CUST004397,135,5,14537.07,3,1,1,5,Others,1
CUST004399,413,6,26071.61,1,2,3,6,Cannot Lose Them,2
CUST004400,117,6,13533.35,3,2,1,6,Others,1
CUST004401,147,4,21211.600000000002,3,1,2,6,Others,1
CUST004402,434,3,20647.89,1,1,2,4,Lost,2
CUST004403,252,7,38822.24,2,3,4,9,At Risk,0
CUST004404,311,6,17791.94,1,2,2,5,Lost,2
CUST004405,28,16,58402.759999999995,5,5,5,15,Champions,3
CUST004406,94,10,46849.43,3,5,5,13,Loyal Customers,3
CUST004407,258,4,31347.45,2,1,3,6,Cannot Lose Them,1
CUST004408,108,10,40828.5,3,5,4,12,Loyal Customers,3
CUST004409,355,5,32148.78,1,1,3,5,Cannot Lose Them,2
CUST004410,15,10,46226.03,5,5,5,15,Champions,3
CUST004411,319,7,49196.97,1,3,5,9,At Risk,0
CUST004412,30,7,26923.6,5,3,3,11,Loyal Customers,0
CUST004413,81,10,53792.7,4,5,5,14,Champions,3
CUST004414,59,8,38529.92,4,4,4,12,Champions,0
CUST004415,99,7,46182.29,3,3,5,11,Loyal Customers,0
CUST004416,35,6,22144.32,5,2,2,9,New Customers,1
CUST004417,39,9,27360.0,4,4,3,11,Loyal Customers,0
CUST004418,355,2,3636.54,1,1,1,3,Lost,2
CUST004419,35,8,33979.02,5,4,4,13,Champions,0
CUST004420,107,8,55263.72,3,4,5,12,Loyal Customers,3
CUST004421,84,5,18228.769999999997,3,1,2,6,Others,1
CUST004422,187,7,23538.57,2,3,2,7,At Risk,0
CUST004423,354,7,19292.67,1,3,2,6,At Risk,2
CUST004424,5,3,12340.61,5,1,1,7,New Customers,1
CUST004425,22,6,34924.94,5,2,4,11,New Customers,0
CUST004426,141,5,18685.03,3,1,2,6,Others,1
CUST004427,51,8,34077.87,4,4,4,12,Champions,0
CUST004428,283,12,61772.97,1,5,5,11,At Risk,3
CUST004429,118,5,34985.25,3,1,4,8,Potential Loyalists,0
CUST004430,40,6,18444.24,4,2,2,8,New Customers,1
CUST004431,7,3,13409.37,5,1,1,7,New Customers,1
CUST004432,119,10,33833.42,3,5,4,12,Loyal Customers,0
CUST004433,12,6,29448.72,5,2,3,10,New Customers,0
CUST004434,82,8,35706.090000000004,4,4,4,12,Champions,0
CUST004435,107,9,49965.18,3,4,5,12,Loyal Customers,3
CUST004436,207,3,8906.619999999999,2,1,1,4,Others,1
CUST004437,3,7,23377.100000000002,5,3,2,10,Loyal Customers,0
CUST004438,28,11,36433.88,5,5,4,14,Champions,3
CUST004439,50,8,57900.17,4,4,5,13,Champions,3
CUST004440,156,7,37475.119999999995,2,3,4,9,At Risk,0
CUST004441,6,10,37125.77,5,5,4,14,Champions,0
CUST004442,483,9,35931.840000000004,1,4,4,9,At Risk,2
CUST004443,293,7,16121.83,1,3,1,5,At Risk,1
CUST004444,8,8,20910.6,5,4,2,11,Loyal Customers,0
CUST004445,16,6,29907.81,5,2,3,10,New Customers,0
CUST004446,307,3,14435.56,1,1,1,3,Lost,2
CUST004447,124,5,24552.88,3,1,2,6,Others,1
CUST004448,314,8,32714.37,1,4,3,8,At Risk,0
CUST004449,476,4,21940.1,1,1,2,4,Lost,2
CUST004450,51,5,33786.75,4,1,4,9,New Customers,0
CUST004451,212,5,27853.07,2,1,3,6,Cannot Lose Them,1
CUST004452,255,8,36860.79,2,4,4,10,At Risk,0
CUST004453,740,8,49726.04,1,4,5,10,At Risk,2
CUST004454,31,8,21107.63,5,4,2,11,Loyal Customers,0
CUST004455,104,2,4625.51,3,1,1,5,Others,1
CUST004456,8,13,52773.47,5,5,5,15,Champions,3
CUST004457,118,11,54805.11,3,5,5,13,Loyal Customers,3
CUST004458,9,8,47631.85,5,4,5,14,Champions,0
CUST004459,582,7,31530.37,1,3,3,7,At Risk,2
CUST004460,182,10,33641.64,2,5,4,11,At Risk,0
CUST004461,174,6,23529.97,2,2,2,6,Others,1
CUST004462,29,5,26481.54,5,1,3,9,New Customers,1
CUST004463,74,8,46647.24,4,4,5,13,Champions,0
CUST004464,86,5,20330.66,3,1,2,6,Others,1
CUST004465,187,5,28610.25,2,1,3,6,Cannot Lose Them,1
CUST004466,20,6,23484.26,5,2,2,9,New Customers,1
CUST004467,62,11,36915.11,4,5,4,13,Champions,3
CUST004468,30,6,17569.61,5,2,1,8,New Customers,1
CUST004469,34,4,11805.7,5,1,1,7,New Customers,1
CUST004470,5,8,24360.170000000002,5,4,2,11,Loyal Customers,0
CUST004471,38,4,19712.489999999998,4,1,2,7,New Customers,1
CUST004472,97,9,53031.13,3,4,5,12,Loyal Customers,3
CUST004473,578,4,15484.52,1,1,1,3,Lost,2
CUST004474,138,4,14252.06,3,1,1,5,Others,1
CUST004475,136,5,13262.02,3,1,1,5,Others,1
CUST004476,1,10,40038.54,5,5,4,14,Champions,3
CUST004477,533,3,18426.46,1,1,2,4,Lost,2
CUST004478,200,6,14911.92,2,2,1,5,Others,1
CUST004479,290,8,46176.16,1,4,5,10,At Risk,0
CUST004480,113,2,14555.91,3,1,1,5,Others,1
CUST004481,65,13,83122.98,4,5,5,14,Champions,3
CUST004482,27,10,55076.96,5,5,5,15,Champions,3
CUST004483,680,2,9307.94,1,1,1,3,Lost,2
CUST004484,113,5,18724.300000000003,3,1,2,6,Others,1
